21,tcp,ssh,SF,2594,3641,0,0,0,3,3,0,0,0,0,1,0,0,23,23,1,0,0,0,0,0,0,0,192.168.2.172,42906,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2578,3641,0,0,0,4,4,0,0,0,0,1,0,0,24,24,1,0,0,0,0,0,0,0,192.168.2.172,42898,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2594,3641,0,0,0,5,5,0,0,0,0,1,0,0,25,25,1,0,0,0,0,0,0,0,192.168.2.172,42902,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2578,3641,0,0,0,6,6,0,0,0,0,1,0,0,26,26,1,0,0,0,0,0,0,0,192.168.2.172,42894,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2512,3641,0,0,0,7,7,0,0,0,0,1,0,0,27,27,1,0,0,0,0,0,0,0,192.168.2.172,42904,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2512,3641,0,0,0,8,8,0,0,0,0,1,0,0,28,28,1,0,0,0,0,0,0,0,192.168.2.172,42900,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2544,3641,0,0,0,9,9,0,0,0,0,1,0,0,29,29,1,0,0,0,0,0,0,0,192.168.2.172,42908,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2528,3641,0,0,0,10,10,0,0,0,0,1,0,0,30,30,1,0,0,0,0,0,0,0,192.168.2.172,42910,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2512,3641,0,0,0,11,11,0,0,0,0,1,0,0,31,31,1,0,0,0,0,0,0,0,192.168.2.172,42896,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2594,3641,0,0,0,12,12,0,0,0,0,1,0,0,32,32,1,0,0,0,0,0,0,0,192.168.2.172,42890,192.168.2.113,22,2021-04-16T19:29:32
21,tcp,ssh,SF,2606,3707,0,0,0,13,13,0,0,0,0,1,0,0,33,33,1,0,0,0,0,0,0,0,192.168.2.172,42892,192.168.2.113,22,2021-04-16T19:29:32
24,tcp,ssh,SF,2512,3707,0,0,0,14,14,0,0,0,0,1,0,0,34,34,1,0,0,0,0,0,0,0,192.168.2.172,42914,192.168.2.113,22,2021-04-16T19:29:40
24,tcp,ssh,SF,2544,3641,0,0,0,1,1,0,0,0,0,1,0,0,35,35,1,0,0,0,0,0,0,0,192.168.2.172,42912,192.168.2.113,22,2021-04-16T19:29:40
24,tcp,ssh,SF,2512,3641,0,0,0,2,2,0,0,0,0,1,0,0,36,36,1,0,0,0,0,0,0,0,192.168.2.172,42916,192.168.2.113,22,2021-04-16T19:29:40
0,tcp,ssh,OTH,78,0,0,0,0,3,3,0,0,0,0,1,0,0,37,37,1,0,0.03,0,0,0,0,0,192.168.2.172,42914,192.168.2.113,22,2021-04-16T19:29:40
21,tcp,ssh,SF,2578,3641,0,0,0,4,4,0,0,0,0,1,0,0,38,38,1,0,0,0,0,0,0,0,192.168.2.172,42936,192.168.2.113,22,2021-04-16T19:30:22
