0,tcp,other,OTH,66,0,0,0,0,17,18,0.00,0.00,0.00,0.00,1.00,0.00,0.06,17,18,1.00,0.00,0.11,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,401,0,0,0,0,18,19,0.00,0.00,0.00,0.00,1.00,0.00,0.05,18,19,1.00,0.00,0.15,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,233,0,0,0,0,12,12,0.00,0.00,0.00,0.00,0.92,0.08,0.08,13,13,0.92,0.08,0.86,0.08,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,17,18,0.00,0.00,0.00,0.00,1.00,0.00,0.06,19,20,1.00,0.00,0.19,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,18,19,0.00,0.00,0.00,0.00,1.00,0.00,0.05,20,21,1.00,0.00,0.14,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,13,13,0.00,0.00,0.00,0.00,0.92,0.08,0.08,14,14,0.93,0.07,0.87,0.07,0.00,0.00,0.00,0.00
0,tcp,private,OTH,188,0,0,0,0,1,14,0.00,0.00,0.00,0.00,1.00,0.00,0.93,1,15,1.00,0.00,0.06,0.93,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,13,19,0.00,0.00,0.00,0.00,0.08,0.92,0.95,15,22,0.07,0.93,0.04,0.95,0.00,0.00,0.00,0.00
0,tcp,other,OTH,401,0,0,0,0,18,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,21,23,1.00,0.00,0.12,0.09,0.00,0.00,0.00,0.00
0,tcp,private,OTH,233,0,0,0,0,13,13,0.00,0.00,0.00,0.00,0.85,0.15,0.15,16,16,0.88,0.12,0.82,0.12,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,17,19,0.00,0.00,0.00,0.00,1.00,0.00,0.11,22,24,1.00,0.00,0.16,0.08,0.00,0.00,0.00,0.00
0,tcp,other,OTH,401,0,0,0,0,18,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,23,25,1.00,0.00,0.12,0.08,0.00,0.00,0.00,0.00
0,tcp,private,OTH,233,0,0,0,0,13,13,0.00,0.00,0.00,0.00,0.85,0.15,0.15,17,17,0.88,0.12,0.83,0.12,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,17,19,0.00,0.00,0.00,0.00,1.00,0.00,0.11,24,26,1.00,0.00,0.15,0.08,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,18,20,0.00,0.00,0.00,0.00,1.00,0.00,0.10,25,27,1.00,0.00,0.11,0.07,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,19,21,0.00,0.00,0.00,0.00,1.00,0.00,0.10,26,28,1.00,0.00,0.10,0.07,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,14,13,0.00,0.00,0.00,0.00,0.86,0.14,0.08,18,18,0.89,0.11,0.84,0.11,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,15,14,0.00,0.00,0.00,0.00,0.87,0.13,0.07,19,19,0.89,0.11,0.85,0.11,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,16,15,0.00,0.00,0.00,0.00,0.88,0.12,0.07,20,20,0.90,0.10,0.86,0.10,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,18,19,0.00,0.00,0.00,0.00,1.00,0.00,0.05,27,29,1.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,14,14,0.00,0.00,0.00,0.00,0.93,0.07,0.07,21,21,0.90,0.10,0.86,0.10,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,15,15,0.00,0.00,0.00,0.00,0.93,0.07,0.07,22,22,0.91,0.09,0.87,0.09,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,16,16,0.00,0.00,0.00,0.00,0.94,0.06,0.06,23,23,0.91,0.09,0.88,0.09,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,17,17,0.00,0.00,0.00,0.00,0.94,0.06,0.06,24,24,0.92,0.08,0.88,0.08,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,18,18,0.00,0.00,0.00,0.00,0.94,0.06,0.06,25,25,0.92,0.08,0.88,0.08,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,19,19,0.00,0.00,0.00,0.00,0.95,0.05,0.05,26,26,0.92,0.08,0.89,0.08,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,20,20,0.00,0.00,0.00,0.00,0.95,0.05,0.05,27,27,0.93,0.07,0.89,0.07,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,21,21,0.00,0.00,0.00,0.00,0.95,0.05,0.05,28,28,0.93,0.07,0.90,0.07,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,22,22,0.00,0.00,0.00,0.00,0.95,0.05,0.05,29,29,0.93,0.07,0.90,0.07,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,19,20,0.00,0.00,0.00,0.00,1.00,0.00,0.05,28,30,1.00,0.00,0.00,0.07,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,20,21,0.00,0.00,0.00,0.00,1.00,0.00,0.05,29,31,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,21,22,0.00,0.00,0.00,0.00,1.00,0.00,0.05,30,32,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,22,23,0.00,0.00,0.00,0.00,1.00,0.00,0.04,31,33,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,23,24,0.00,0.00,0.00,0.00,1.00,0.00,0.04,32,34,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,24,25,0.00,0.00,0.00,0.00,1.00,0.00,0.04,33,35,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,25,26,0.00,0.00,0.00,0.00,1.00,0.00,0.04,34,36,1.00,0.00,0.00,0.06,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,26,27,0.00,0.00,0.00,0.00,1.00,0.00,0.04,35,37,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,27,28,0.00,0.00,0.00,0.00,1.00,0.00,0.04,36,38,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,23,23,0.00,0.00,0.00,0.00,0.96,0.04,0.04,30,30,0.93,0.07,0.90,0.07,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,24,24,0.00,0.00,0.00,0.00,0.96,0.04,0.04,31,31,0.94,0.06,0.91,0.06,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,25,25,0.00,0.00,0.00,0.00,0.96,0.04,0.04,32,32,0.94,0.06,0.91,0.06,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,26,26,0.00,0.00,0.00,0.00,0.96,0.04,0.04,33,33,0.94,0.06,0.91,0.06,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,27,27,0.00,0.00,0.00,0.00,0.96,0.04,0.04,34,34,0.94,0.06,0.91,0.06,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,28,28,0.00,0.00,0.00,0.00,0.96,0.04,0.04,35,35,0.94,0.06,0.92,0.06,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,29,29,0.00,0.00,0.00,0.00,0.97,0.03,0.03,36,36,0.94,0.06,0.92,0.06,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,30,30,0.00,0.00,0.00,0.00,0.97,0.03,0.03,37,37,0.95,0.05,0.92,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,31,31,0.00,0.00,0.00,0.00,0.97,0.03,0.03,38,38,0.95,0.05,0.92,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,32,32,0.00,0.00,0.00,0.00,0.97,0.03,0.03,39,39,0.95,0.05,0.93,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,28,29,0.00,0.00,0.00,0.00,1.00,0.00,0.03,37,39,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,29,30,0.00,0.00,0.00,0.00,1.00,0.00,0.03,38,40,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,30,31,0.00,0.00,0.00,0.00,1.00,0.00,0.03,39,41,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,31,32,0.00,0.00,0.00,0.00,1.00,0.00,0.03,40,42,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,32,33,0.00,0.00,0.00,0.00,1.00,0.00,0.03,41,43,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,33,34,0.00,0.00,0.00,0.00,1.00,0.00,0.03,42,44,1.00,0.00,0.00,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,34,35,0.00,0.00,0.00,0.00,1.00,0.00,0.03,43,45,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,35,36,0.00,0.00,0.00,0.00,1.00,0.00,0.03,44,46,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,36,37,0.00,0.00,0.00,0.00,1.00,0.00,0.03,45,47,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,37,38,0.00,0.00,0.00,0.00,1.00,0.00,0.03,46,48,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,33,33,0.00,0.00,0.00,0.00,0.97,0.03,0.03,40,40,0.95,0.05,0.93,0.05,0.00,0.00,0.00,0.00
0,tcp,other,OTH,66,0,0,0,0,38,39,0.00,0.00,0.00,0.00,1.00,0.00,0.03,47,49,1.00,0.00,0.00,0.04,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,34,34,0.00,0.00,0.00,0.00,0.97,0.03,0.03,41,41,0.95,0.05,0.93,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,35,35,0.00,0.00,0.00,0.00,0.97,0.03,0.03,42,42,0.95,0.05,0.93,0.05,0.00,0.00,0.00,0.00
0,tcp,private,OTH,66,0,0,0,0,36,36,0.00,0.00,0.00,0.00,0.97,0.03,0.03,43,43,0.95,0.05,0.93,0.05,0.00,0.00,0.00,0.00
